game,comment,username,confidence
Elden Ring,"Incroyable de devoir mettre des 20 pour contrer la médiocrité et la débilité de certaines personnes ou certains rageux.
Certes il y a des choses à revoir sur la technique, le graphisme à certain moment du jeu, que le jeu peut avoir des beug etc etc... mais donnez moi un jeu qui n'en a pas.
Je ne suis qu'à quelques heures de jeu mais force est de constater que rapidement le joueur prend connaissance de l'ampleur et la beauté de la DA consacré à ce jeu avec un gameplay toujours aussi efficace.
Un monde ouvert juste magnifique dans lequel tu veux te perdre et visiter (à tes risques et périls).
Alors si c'est l'hiver et que t'as le temps d'y jouer vas y tu ne seras pas déçu",quentin13410,MEDIUM
Elden Ring,"Tout a déjà été dit dans les commentaires. Je rajouterai que cela fait 1an et demi que la Playstation 5 est sorti et nous n'étions pas gâter jusqu'à présent. Entre les jeux sortie à la hâte à moitié complet, truffé de bugg et de problèmes en tout genre En comptant sur les retours terrain des joueurs pour sortir des patchs correctif toutes les 4seconde.
Elden ring a parfaitement réussi à sortir un des open World des plus complets que je connaisse. Sans problème majeur. Pour une fois enfin mes 80euros j'ai pas l'impression de me les être fait voler. Cela me fait doucement rire lorsque CD PROJECT RED avec Cyberpunk invoquer comme ligne de défense que l'Open World était trop vaste et qu'il y avait trop de chose à gérer. On se moque de nous.20/20 pour ce elden ring qui pour moi est un chef d'oeuvre je n'avais jamais vraiment réussi à comprendre l'univers de tous les jeux from software, voilà que elden ring a réussi a vouloir me faire rejouer a tous ses prédécesseurs. J'ai mis 19 car il aurait du être une exclu next gen afin d'en pousser encore plus l'optimisation",lamivincenzo,MEDIUM
Elden Ring,"C'est un chef-d'oeuvre.Beaucoup le compareront à Zelda BotW et à ses illustres ancestres, et pourtant Elden Ring arrive quand même à proposer quelque chose d'unique et d'inégalé à ce jour. Le monde est immense mais surtout, il est dense et extrêmement bien construit. En plus de la route qui mène vers la prochaine étape de l'histoire, le jeu permet de s'éparpiller dans tous les sens et récompense cette exploration avec des endroits magnifiques, du stuff supplémentaire et des boss optionnels. Chaque zone est unique et aucune n'est dénué de point d'intérêt, certains plus ou moins caché ou renfermant des secrets plus ou moins important, allant de la mine qui offre le matériel pour upgrade ses armes au dongeon souterrain secret qui renferme plusieurs boss et ennemis unique. On nous propose donc un plaisir singulier à découvrir le monde et un plaisir tres ""dark soulsien"" à progresser dans un dongeon à l'ancienne, feu de camp par feu de camp, maîtriser chaque ennemis et débloquer des raccourcis jusqu'à atteindre le rideau de brouillard derrière lequel se cache le boss.Graphiquement parlant, il est vrai qu'on est pas exactement au niveau des cannons du genre, mais le jeu s'en sort honorablement, notamment grâce à une direction artistique et une composition environnementale magnifiques. Les performances peuvent être et seront améliorées, mais en l'état l'expérience PS5 n'est en aucun cas ternie par ce point.Le gameplay présente des évolutions itératives par rapport à Dark Souls 3, je pense à l'ajout du saut, des attaques sautées, du contre après un blocage au bouclier ou encore des Ash of War qui ajoute des attaques uniques à vos armes. C'est sans mentionner toute la partie à cheval, un vrai plaisir à utiliser pour parcourir le monde d'elden ring.""Il relève techniquement plus d'un jeu PS4 que d'un jeu PS5"". C'est la seule critique que je peux faire au jeu en toute objectivité. Il est maitrisé de bout en bout, son open world est fabuleux, son gameplay est jouissif, ses boss sont nombreux et mémorables, sa musique est épique, bref c'est le magnum opus de fromSoft.",FeykroLeRetour,MEDIUM
Elden Ring,"Ce jeu est une masterclass très clairement. Voilà un vrai open world où l’on a vraiment la sensation d’explorer. Pas de curseur d’objectif, pas de point d’interrogations partout sur la map à en perdre la tête. En bref, l’exploration rend ce jeu très addictif. On veut découvrir les moindres recoins de ce monde et ce qu’il y cache ainsi que toutes les « surprises » qu’il nous réserve,couplé à l’envie de toujours vouloir améliorer son personnage et s’améliorer sois même : on se s’arrête plus.
Je vais pas citer tous les points positifs car il y en a TELLEMENT, les tests des médias résumeront mieux que moi mais je voulais vraiment m’attarder sur l’exploration qui est l’essence même du jeu, cette sensation d’aventure.
j’aurais mis 20 au jeu si il avait eu de meilleurs graphismes (la DA incroyable compense vraiment bien et on a vraiment des panorama de fou) et que les textures (surtout l’herbe) popait pas juste devant nous toutes les 5 minutes (Même sur ps5…)Un des meilleurs jeux auxquels j’ai joué ces dernières années. Profitons de ce monstre les reuf.",Lordeigna,MEDIUM
Elden Ring,"De base j'aurais mis 18/19 mais j'augmente un peu afin de contrer les haters
C'est pour moi (et apparemment pas mal de spécialistes) l'un des meilleurs jeux auquel j'ai pu jouer, graphiquement on est loin d'une claque à la Tlou ou Horizon mais ça reste très propre, surtout que le tout à une direction artistique à TOMBER PARTERRE, littéralement (Mention à la compositrice qui a cette fois fais l'Ost des boss + des environnements, cela donne une harmonie à l'ensemble, c'est cool)
Côté difficulté j'avais peur que le jeu devienne ""facile"" mais en vérité il est juste plus accessible et c'est pas plus mal !
L'open world est une masterclass, on a vraiment ce sentiment à la Zelda de pouvoir aller vers tout ce que l'on voit autour de nous, en particulier lorsque on est curieux, le jeu vous récompense, tantôt bien grassement, tantôt par une punition qui au final n'en est pas une (Je laisse la surprise pour ne pas spoil)
Le coup de génie en plus pour l'Open World sont les ""legacy dungeon"" qui sont enfait les zones abritant les boss majeurs du jeu, zones qui sont enfait calquées sur le modèle DS/Bloodborne avec un level design encore tellement maîtrisé
Autre point tellement sous côté je trouve et du côté du multijoueur, qui est comme tout les autres points un aboutissement de ce qu'a pu faire FS par le passé, je vous spoil rien, mais c'est jouissif!
Pour finir je vais parler de quelques points négatifs, notamment un clipping presque constant sur Ps5, une chute de Fps à chaque téléportation, mais qui ne nuit en rien à l'expérience et sera sûrement patch.
Bref, je vais finir en disant que le jeu n'est pas à mettre entre toutes les mains, mais encore une fois ""À faire des jeux pour tout le monde on finit par en faire pour personne""
Levez-Vous Sans-Éclat!",PyraxLeFou,MEDIUM
Elden Ring,"Bonjour! Alors la franchement je joue depuis ke pense 15h. Et je ne sais pas comment des gens peuvent mettre des note comme 0 ou 5 ou meme 10...
Ouvrez les œils le jeu est un chef d'œuvre... vraiment
La DA est juste incroyable. Les mec on vraiment bien bosser.
Je met 20 pour remonter la note joueurs. Normalement cest 19.Car la j ai honte de voir la note moyenne....
La difficulté est dure. Oui
Mais si on cherche bien et quon évolue bien les niveaux et les point de compétence
 Il n y a vraiment pas de soucis
Encore vravo FromSW
🤝",Daividboss,MEDIUM
Elden Ring,TOUT SIMPLEMENT MAGNIFIQUE !!!!!!!!!Quand je vois les notes de certains j’hallucine tous des pros DARk SOUL c’est tout… ce jeu est une MASTERCLASSS une pure plaisir.!!!!,ritchy5099,MEDIUM
Elden Ring,"Obligé de mettre un 20 pour compenser cette moyenne.
Sinon ce serait un 19, le jeu parfait n'existant pas, ce Elden Ring s'en rapproche pourtant drolement.
Quel jeu peut encore prétendre en 2022 vous prendre 55h de votre vie sur une semaine passé 25 ans, tout en ne voyant pas le temps passé ?
C'est simple, avant ce jeu, je ne supportais plus aucun OW. Pour moi ce format avait été sur exploités et avait tordu certaines licences. (MGS pour ne citer que lui...)
Les derniers OW qui m'avaient marqué : Batman Arkham City, qui était d'une cohérence rare, GTA, Skyrim. Sinon il fallait que je me tourne vers le format MMO et FF pour retrouver une telle exploration.Maintenant parlons du jeu :
Nos premières heures sont sans doute celles qui détermineront très rapidement votre suite.
Le jeu nous lâche, avec très peu d'informations, dans un monde verdoyant, sans la moindre information sur notre environnement.
Si vous aimez être pris par la main, oubliez entièrement ce titre, ici, vous êtes un véritable héros. Si vous n'avancez pas, c'est de votre faute.
Si vous ne vous améliorez pas, c'est de votre faute. Si vous mourez, c'est uniquement votre responsabilité.
Le monde est merveilleusement conçu pour être exploré, ré-exploré et encore ré-exploré. C'est simple après 50h, en revenant dans la première zone, j'ai tout de même trouvé certains secrets, ou mini boss cachés.
La taille de la map, je vais faire simple, après 50h, il me reste encore au minima 2 régions à parcourir. Le jeu est dense, varié, passant des plages aux montagnes aux cavernes cryptiques, sans oublier des zones nous rappelant l'âge d'or de merveille.Même l'histoire est captivante, alors certes, il faut s'accrocher pour la suivre, mais si comme moi vous êtes devenus accro au jeu après quelques heures, vous aurez envie de suivre votre histoire de vous même, aller chercher des indices en interagissant avec les PNJ que l'on croise. Toutes les 2h on a envie de faire un petit tour au hub, puis aux différents sites de grâce que l'on connait bien afin de vérifier qu'il n'y a pas une petite interraction.
Et vous savez quoi ? Il y en a. Parfois, vous voudrez passer 4h à vouloir passer par une petite fenêtre, en réussissant un saut pixel, juste pour le plaisir d'explorer, et MEME LA vous pourrez tomber sur des boss cachés et objets rares. (ceux ayant joué au moins 20h doivent voir de quoi je parle)Maintenant, si je lui mets un 19 symbolique, c'est aussi car aussi incroyablement addictif le jeu soit, il a quelques petits défauts, mais je ne vais pas parler de ceux liés aux choix mêmes du jeu (la difficulté, le guidage etc, ce sont des choix de gamedesing);
-L'OST, elle est fabuleuse par endroit, mais assez peu varié finalement. Quelques pistes extraordinaires, dont une à Nokron 
- Le journal de quête. J'aime FS pour sa difficulté, le peu d'interface, mais un petit journal listant tous les derniers dialogues de PNJ n'aurait pas été de trop, vu le nombre présent. Ils ont bien laissé un tel inventaire pour les notes que l'on peut lire sur le sol d'autres joueurs, donc pourquoi pas.
- La difficulté. Alors vous allez me dire, c'est sans doute lié à mes choix personnels, vu que le jeu nous laisse souvent explorer des zones mêmes tardives, mais perso, pendant environ 8h de mes 50h j'ai entièrement roulé sur le jeu, sans pour autant abuser des outils d'invocations.
J'ai juste fait ""l'erreur"" d'aller m'affronter des boss très durs rapidement pour le challenge (le genre à te savater en 1 coup), du coup, quand j'ai repris mon exploration principale et obligatoire pour avancer, j'ai massacré les mobs et boss en très peu de temps, ne me laissant pas forcément le plaisir d'apprécier et de mémoriser mes adversaires.
Pour autant, ce problème se corrige naturellement en arrivant vers les zones finales. Faites juste attention à ne pas être en surleveling, chose qui arrive tout de même assez rapidement si vous aimez fouiller intégralement les zones.Un jeu exceptionnel, je sais d'avance que je le referai pour tester un nouveau build.Ah oui j'oubliais, la variété des ames est quand même assez exceptionnel si on couple ça aux différentes cendres de guerre. De l'arbalète au fouet en passant par l'épée colossale, l'ancre, la masse de guerre, le baton d'invocation, les griffes, etc etc. Vous devriez forcement trouver ce qu'il vous plait, même le fouet.",Maisons,MEDIUM
Elden Ring,"Déjà je met 20 pour faire remonter la note qui pour moi n’est ja juste . Les gens qui mettent des 0 parce que c est trop dur.. en vrai il mérite un 18!le jeu est vraiment prenant  , beau et immersif … c est dur d’arrêter de jouer ! Je recommande",stinch,MEDIUM
Elden Ring,"Obliger de préciser que je suis fan de fromsoftware depuis peu j’ai commencer avec Bloodborne en décembre 2021 qui est devenu un de mes jeux préféré tout genre réunis, j’ai enchaîné avec Sekiro en janvier qui m’a bluffé et ensuite Demon’s Souls Remake en février qui est un de jeux les plus beau que j’ai pu faire. Concernant Elden Ring…
Premièrement le jeu est un peu daté graphiquement je ne m’attendais pas a la même chose que le remake de Demon’s Souls mais bon… rien de choquant honnêtement car le jeu arrive a être beau d’une autre façon.
Aucune fonctionnalité avec la manette DualSense pas une vibration ou de gâchette adaptative, rien.
Des bugs, clipping, perte de fps (des maj ont améliorer la stabilité du jeu dans l’ensemble) pas de VF (oui la VO est de qualité mais quand on voit l’excellente qualité de la VF de Sekiro et Demon’s Souls c’est dommage) une I.A aléatoire et comme d’habitude la caméra désastreuse fidèle a fromsoftwareMais le jeu a une D.A tout simplement incroyable comme d’habitude avec fromsoftware les gens qui ont mal noté ce jeu n’ont pas passer la 1ere zone c’est sur j’ai été scotché par des zones annexes et des panoramas a couper le souffle vraiment certes au début j’ai cru jouer a un jeu old gen mais par la suite je me suis mangé des scènes magnifiques et des moment épiques qui vont longtemps me marquer, gameplay toujours aussi efficace malgré peu de nouveautés (le cheval vraiment bien les invocations un peu moins mais c’est pour satisfaire les nouveaux joueurs) et une histoire intéressante sans être transcendante non plus.
Pour être franc mes premières heures de jeu j’étais déçu et retissant je pensais que les notes de la presse était abusé mais finalement après avoir passer 100h sur le jeu c’est un chef d’œuvre j’ai toujours envie d’y retourner une ambiance que j’ai vu nul part ailleurs ce jeu est la définition de l’open world il pousse les joueurs a aller dans chaque recoin de la map et d’être surpris par ce que le monde de Elden Ring lui réserve alors oui le jeu a des défauts mais surtout d’incroyable qualité.
Ceux qui ne connaissent pas FromSoftware viennent ce plaindre car ils ont vu des bonnes notes mais ne font pas l’effort de revoir leur vision des jeux vidéos.
Moi j’ai commencer avec Bloodborne que j’avais désinstaller au bout de 1h de jeu et puis ma frustration a pris le dessus j’ai voulu comprendre et retenter ma chance pour finalement me prendre une claque monumentale et remercier Fromsoftware d’avoir changer ma façon de voir les choses.Elden Ring a changer ma façon de voir l’open world avec une map immense et belle un contenu gargantuesque des moments épiques et m’a permis de vivre des émotions inégalables ailleurs.",youngmkg,MEDIUM
Elden Ring,"Si on pouvait mettre au dessus de 20/20 je le ferai
Franchement ce jeu est un chef d’œuvre, après c’est sûr il faut aimer les from softwares
Pour moi c’est comme un Tarantino , soit on déteste , soit on adore
Je suis à 25h de jeux et il y a toujours un truc à faire ou à découvrir
On peut jouer avec un pote et pourtant ne pas avoir suivit le même cheminement
Pour moi c’est le goty des goty",yvic33,MEDIUM
