game,comment,username,confidence
Gran Turismo 7,"Les bons points :
- Le retour aux sources, on retrouve enfin le côté ""RPG-racing"" des 1ers opus, toujours aussi sympa.
- Une excellente personnalisation des bagnoles, on peut tout faire.
- Le on-line hyper complet, très cool de pouvoir créer des championnats entre potes.
- Le retour des achats d'occasions
- Beaucoup de bagnoles dispos...MAIS MAINTENANT les mauvais points :
-...peu de bagnoles récentes c'est dommage.
- Pas de claque graphique, mis à part les éclairages ça ressemble à de la PS4 Pro.
- Real Driving Simulator va falloir arrêter : les bagnoles sont toujours scotchées à la route et ne prennent pas de dégâts, on est très très très loin du simracing. Pour ceux qui doutent allez tester rFactor, ACC ou Project CARS 2, ça va vous faire tout drôle.
- L'IA complètement pourrie, c'est exactement la même que celle de 1997. Nullissime.
- Le côté pay-to-win absolument scandaleux, honteux et hors de prix : très malin de passer à un achat de modèle de voiture comme dans le précédent volet à une monnaie virtuelle qui fait exploser les coûts. On passe dans la pratique de 2,99 € dans GTS à 40 € pour un seul modèle de bagnole !!! De qui se moque-t-on sérieux ?
- Et cerise sur le gâteau : la mise à jour 1.07 met en place un ajustement à la baisse des récompenses des courses les + rémunératrices, imposant un grind digne d'un MMORPG coréen. Des mécaniques de freemium dans un jeu vendu à 80 balles, c’est purement inacceptable.Conclusion :
Par extension, les crédits étant au centre du jeu et les microtransactions permettant d’en acheter, les microtransactions se retrouvent au cœur de la progression du jeu… Ça a flingué l’équilibrage même du jeu, même solo, car jusque là les crédits étaient prévus pour régler la courbe de progression à la manière d’une montée en expérience par paliers (courses exigeant des voitures de plus en plus chères mais rapportant de plus en plus). Maintenant, c’est une devise à vendre, donc on crée de la rareté artificielle : une rotation des voitures d’occasion, des voitures légendaires très (très) chères qu’on ne peut acheter que pendant un court laps de temps, des voitures nécessitant une « invitation du concessionnaire » pour les acheter qu’on ne peut obtenir que via un système de lootbox… Et du coup, on taille sec aussi dans les récompenses de course, la principale source de revenus du jeu, qui étaient donc censées rythmer la progression et désormais la freinent allègrement pour pousser aux microtransactions.Donc ma note méritée et justifiée est de 0/20.",Skaravageur,HIGH
Gran Turismo 7,"Il faut être connecté à internet, constamment, pour pouvoir jouer, même au mode solo.
Des microtransactions dans un jeu à 70 balles. À 40 la voiture, c'est une macrotransaction. Ca aurait été acceptable si le jeu était gratuit.
0 dégâts sur les voitures, pas réaliste.
La caméra en vue à la 3e donne envie de vomir.
Je ne comprends toujours pas ce qui justifie la connexion constante pour jouer ?",Creeps642,HIGH
Gran Turismo 7,"Un excellent Gran Turismo et pourtant, le changement des règles du jeu pour forcer à la micro-transaction, UN MAXIMUM de 20.000.000 de crédit « gratuits » dans le portefeuille !!! Pour augmenter cette limite il faut PAYER 109€ d’argent RÉEL !!!
Ce jeu est une ARNAQUE !!! Un SCANDALE !!! Il entache l’image de GT, de SONY et du jeu vidéo !!!!!
UNE HONTE !!!!!!!",NonoKRO,HIGH
Gran Turismo 7,"La plus grande purge de l'histoire automobile, sensations absentes, conduite casu (simulation abscente), graphisemes datés, pleins de bugs, dégats voitures n'en parlons meme pas, c'est une honte en 2022. J'ai eu la chance de tester Forza Horizon 5 et forza enterre ce jeu à tout les niveau",KrimsonFanaTiiK,HIGH
Gran Turismo 7,"Bon sinon pourquoi GT7 est un ignominie sans nom?- Online obligatoire pour jouer SOLO alors que Sony s'etait spécifiquement moqué du online obligatoire chez Microsoft dans un tweet officiel datant d'il y a quelques années.- Publicité MENSONGERE (et là les amis on est carrément dans l'illégal)
Description du jeu dans le store : ""vous pouvez vendre vos voitures"" alors que c'est officiellement impossible.
D'ailleurs on va revenir sur ce point très vite.- Contenu maigre, surtout compte tenu du fait que GT7 a été conçu comme une tentative de ""retour au source"" de la saga contrairement à l'opus d'avant qui avait déçu à ce niveau.
Dans ce cas là comment expliquer que débloquer les permis internationaux et S ne débloquent AUCUNE course ni compétition.
Attention je parle pas de circuit ! Des circuits ont en a assez (même si ils comptent en rajouter) mais bien de nouvelles compétitions, avec des catégories et des spécificités !
Pour résumer: AUCUNE course ni compétition au dessus du Gr3 ce qui est une honte total.
Alors que le jeu te fait baver avec moult GR1, concept cars, vision GT, ou même des super formula , vous n'avez strictement aucune course dans lesquels les jouer pour avancer dans votre progression.
A part les routières qui peuvent concourir dans certains circuit sans restriction de PP (traduction : en un tour vous etes premier et vous mettez un tour au dernier parce qu'en face ya que des p'tites caisses) il ne vous reste que le mode arcade pour tester vos hyper cars.
Ridicule.
Exit les courses d'endurance, les championnat d'hyper cars, ou les trucs bonus hyper cool comme ne serait-ce qu'un championnat de super formula ou une vrai compét de rallye comme on en trouvait dans les anciens GT. RIEN. NADA.
Tu fais le mode café comme un zombie, c'est sympa mais t'es limité dans un carcan très précis en plus d'etre ultra guidé.
Et quand t'as fini le café tu te dis ""cool ! je suis libre maintenant ! c'est le vrai GT qui s'offre à moi ! "" bah non en fait.-Démarche et procédés ultra vicieux uniquement dans le but de générer des MT :
Comme je l'avais dis sur un autre post ici :
c'est même pas cette maj anormalement longue ni le fait qu'il faut obligatoirement que le online soit actif pour jouer au contenu solo qui est le plus inexcusable.
C'est surtout cette incitation aux MT hors de prix qui est une catastrophe.
GT7 c'est:- Impossibilité de vendre ses voitures (contrairement aux anciens opus)
- Système d'invitation dans un salon (que tu peux chopper avec un ticket de roulette) pour te montrer quasi systématiquement des voitures rares hors de prix que tu ne peux acheter qu'en temps limiter pour bien t'inciter à dépenser ta thunes en MT
- Nerfs de tout les gains de crédits en course
- pas de gros gros championnat / course style ""endurance"" pour gagner gros d'un coup
- Prix assez exorbitant de certaines caisses
- même les améliorations sont assez onéreuses (100k le nitro)
- MT affreusement hors de prixEt on peut encore agrandir la liste.
Tout est calculé au poil prés pour inciter à mort aux MT qui sont affreusement disproportionnée d'ailleurs (comptez 150 a 200 euros pour s'acheter la voiture la plus chère du jeu).On rajoute quoi encore dans ce constat de la honte?-Le fait que P-Digital ait attendu deux semaines après la sortie du jeu pour mettre en place cette MAJ , après que les critiques et tests ont rendus leur verdict, que les joueurs ont commencés à donner leurs avis etc.
-Le fait que le boss de P-Digital (j'ai plus son nom) JUSTIFIE ces maj en disant ""mé cé pour fér com dan la vré vie une voiture de prestige c chair c normal"" tout en disant juste avant ""nous voulons que les joueurs puissent acheter des voitures normalement et que le jeu reste accessible"" pardon??? GT8 on devra aller acheter la voiture chez le concessionnaire qui nous filera un QR code pour télécharger la dites voiture dans le jeu et ce sera la seul moyen de l'avoir  ""mé cé réaliste é novateur"" bande de tarés a défendre l'indéfendableQuoi encore?
Peut être le fait qu'avec tout ça GT7 n'est nul part dans la concurence.
En terme de réalisme et de ""driving simulator"" il se fait éclater par un Iracing ou un AC.
En terme d'arcade et ""d'esbrouffe visuel"" il se fait éclater par le dernier F-Horizon.
Que justement il y avait un créneau de ouf a prendre pour redevenir le boss de la ""simcade"" comme on dit.
Forza tardant a sortir un nouveau motorsport et focus sur Horizon très arcade et fun, il y avait un BOULEVARD pour etre l'alternative populaire ""simcade"" en vogue.
Mais là, la sortie de route est totale.",Eddy-Bernard,HIGH
Gran Turismo 7,"connexion obligatoire, qui provoque énorme de problème de mise à jour qui bloque le jeux pendent des trentaine d'heure et une mise à jours qui pousse à la microtransaction juste après les test de la presse jv pour obtenir sournoisement de meilleur note et avis au lancement polyphonie digital pense plus à leurs profit financiers qu'au joueur honnête c'est honteux !!!!!! 😡 on est plus à la belle époque de la ps1 et la ps2 avec les 4 premier opus on en est  loin ........ !",magohax,HIGH
Gran Turismo 7,"Bon sinon pourquoi GT7 est un ignominie sans nom?- Online obligatoire pour jouer SOLO alors que Sony s'etait spécifiquement moqué du online obligatoire chez Microsoft dans un tweet officiel datant d'il y a quelques années.- Publicité MENSONGERE (et là les amis on est carrément dans l'illégal)
Description du jeu dans le store : ""vous pouvez vendre vos voitures"" alors que c'est officiellement impossible.
D'ailleurs on va revenir sur ce point très vite.- Contenu maigre, surtout compte tenu du fait que GT7 a été conçu comme une tentative de ""retour au source"" de la saga contrairement à l'opus d'avant qui avait déçu à ce niveau.
Dans ce cas là comment expliquer que débloquer les permis internationaux et S ne débloquent AUCUNE course ni compétition.
Attention je parle pas de circuit ! Des circuits ont en a assez (même si ils comptent en rajouter) mais bien de nouvelles compétitions, avec des catégories et des spécificités !
Pour résumer: AUCUNE course ni compétition au dessus du Gr3 ce qui est une honte total.
Alors que le jeu te fait baver avec moult GR1, concept cars, vision GT, ou même des super formula , vous n'avez strictement aucune course dans lesquels les jouer pour avancer dans votre progression.
A part les routières qui peuvent concourir dans certains circuit sans restriction de PP (traduction : en un tour vous etes premier et vous mettez un tour au dernier parce qu'en face ya que des p'tites caisses) il ne vous reste que le mode arcade pour tester vos hyper cars.
Ridicule.
Exit les courses d'endurance, les championnat d'hyper cars, ou les trucs bonus hyper cool comme ne serait-ce qu'un championnat de super formula ou une vrai compét de rallye comme on en trouvait dans les anciens GT. RIEN. NADA.
Tu fais le mode café comme un zombie, c'est sympa mais t'es limité dans un carcan très précis en plus d'etre ultra guidé.
Et quand t'as fini le café tu te dis ""cool ! je suis libre maintenant ! c'est le vrai GT qui s'offre à moi ! "" bah non en fait.-Démarche et procédés ultra vicieux uniquement dans le but de générer des MT :
Comme je l'avais dis sur un autre post ici :
c'est même pas cette maj anormalement longue ni le fait qu'il faut obligatoirement que le online soit actif pour jouer au contenu solo qui est le plus inexcusable.
C'est surtout cette incitation aux MT hors de prix qui est une catastrophe.
GT7 c'est:- Impossibilité de vendre ses voitures (contrairement aux anciens opus)
- Système d'invitation dans un salon (que tu peux chopper avec un ticket de roulette) pour te montrer quasi systématiquement des voitures rares hors de prix que tu ne peux acheter qu'en temps limiter pour bien t'inciter à dépenser ta thunes en MT
- Nerfs de tout les gains de crédits en course
- pas de gros gros championnat / course style ""endurance"" pour gagner gros d'un coup
- Prix assez exorbitant de certaines caisses
- même les améliorations sont assez onéreuses (100k le nitro)
- MT affreusement hors de prixEt on peut encore agrandir la liste.
Tout est calculé au poil prés pour inciter à mort aux MT qui sont affreusement disproportionnée d'ailleurs (comptez 150 a 200 euros pour s'acheter la voiture la plus chère du jeu).On rajoute quoi encore dans ce constat de la honte?-Le fait que P-Digital ait attendu deux semaines après la sortie du jeu pour mettre en place cette MAJ , après que les critiques et tests ont rendus leur verdict, que les joueurs ont commencés à donner leurs avis etc.
-Le fait que le boss de P-Digital (j'ai plus son nom) JUSTIFIE ces maj en disant ""mé cé pour fér com dan la vré vie une voiture de prestige c chair c normal"" tout en disant juste avant ""nous voulons que les joueurs puissent acheter des voitures normalement et que le jeu reste accessible"" pardon??? GT8 on devra aller acheter la voiture chez le concessionnaire qui nous filera un QR code pour télécharger la dites voiture dans le jeu et ce sera la seul moyen de l'avoir  ""mé cé réaliste é novateur"" bande de tarés a défendre l'indéfendableQuoi encore?
Peut être le fait qu'avec tout ça GT7 n'est nul part dans la concurence.
En terme de réalisme et de ""driving simulator"" il se fait éclater par un Iracing ou un AC.
En terme d'arcade et ""d'esbrouffe visuel"" il se fait éclater par le dernier F-Horizon.
Que justement il y avait un créneau de ouf a prendre pour redevenir le boss de la ""simcade"" comme on dit.
Forza tardant a sortir un nouveau motorsport et focus sur Horizon très arcade et fun, il y avait un BOULEVARD pour etre l'alternative populaire ""simcade"" en vogue.
Mais là, la sortie de route est totale.",Eddy-Bernard,HIGH
Gran Turismo 7,"Jeux-vidéo.com qui tente de gruger en mettant en avant les avis PS4 quand on clique sur ""tout support"" malgré le fait qu'ils soient six fois moins nombreux au moment où j'écris ces lignes.Si vous voulez vous faire une idée de la pensée des joueurs, cliquez sur ""ps5"" en haut de page et venez-voir ce qu'on tente de vous cacher, entre les suppressions d'avis et les redirections malséantes.En attendant j'ajoute ceci à mon avis précédent : Je n'ai pas parlé d'autres problèmes comme l'aide au contrebraquage qui ne peut pas disparaître totalement, le manque de courses d'endurances, les problèmes récurrents d'accès au jeu ou au multi ces derniers temps, le fait qu'il se termine en 20h avant qu'on se dise ""ok je fais quoi maintenant ?"", une durée de vie très loin d'égaler celle du IV... etc. etc.",GranTurismoIV,HIGH
Lost Ark,"Le jeu n'est fondamentalement pas mauvais.
Mais il est loin d'être excellent voire loin d'être juste bon.
C'est un jeu passable, clairement pas inoubliable.Les graphismes sont très moyens, le moteur graphique est mou, les couleurs sont assez fades, la direction artistique est loin d'être bonne et marquante. Le jeu manque clairement de personnalité. C'est exactement la même chose pour la bande-son, celle-ci par contre est de qualité. Mais elle n'a aucune personnalité et n'est pas inoubliable à l'instar des autres MMO.La majorité des quêtes est des quêtes de type fedex, mais ne soyons pas de mauvaise fois, tous les MMO sont obligés de composer avec ; cela dit, les autres quêtes sont assez intéressantes, et les histoires racontées ne sont pas mauvaises, pour un MMO. En revanche les personnages secondaires mis en scène lors des quêtes sont eux aussi pas marquants du tout.",Kass4,HIGH
Horizon : Forbidden West,"Sans aucun doute le plus gros pétard mouillé de 2022...Encore une fois, on est face à un jeu Sony pur jus : une technique impeccable, des graphismes ultra flatteurs pour les yeux, mais un vide intersidéral niveau gameplay, des personnages génériques comme pas possible et un scénario qui frise le ridicule.Points forts :
- Très joli, sans doute le jeu le plus joli de la PS5 (je dis bien de la PS5). Ca fait quand même pitié pour Ratchet qui était full next-gen alors que Horizon Forbiden West est cross gen
- Technique ""presque"" impeccable, on a quand même pas mal de bug day one ce qui n'est pas l'habitude de Sony. Malgré le report du jeu, il manquait quelques semaines supplémentaires pour peaufiner.
- La narration (à distinguer du scénario) : on a enfin droit à une mise en scène plus sympathique que celle du premier en champ/contre champ totalement statique, qui m'a fait désinstallé le jeu au bout de 5h.
- Sentiment de liberté, d'exploration inégalé pour ma part (j'ai pas joué à Zelda BotW). Un vrai plaisir de parcourir les biomes du jeu, chapeau Guerrila Games !Points négatifs :
- Le scénario, inssipide et complexe pour pas grand chose. Ca reste toujours du niveau de Horizon 1 : Gaia/Hadès etc. Je m'attendais à une vraie évolutiion là dessus
- Les personnages : entre Aloy absolument INSUPPORTABLE au début du jeu (franchement c'est quoi ce délire ?? la 1ère partie du jeu a été fait par une équipe différente ou bien ??), Erend inutile au possible et les autres dont j'ai déjà oublié le nom, il faut tout revoir. On s'attache à personne contrairement à un jeu comme God Of War ou TLOU.
- Les quêtes secondaires toujours pas terribles, même si c'est quand même bien mieux que dans le premier
- Pas mal de petites choses qui sortent de l'immersion : les coups spéciaux qui figent le temps (pas mal de fois j'ai eu des ennemis qui fonçaient vers moi, je lance le coup spécial, l'ennemi est figé pendant 5s le temps que Aloy termine son animation alors qu'il aurait pu me tuer facile pendant ce temps), les ennemis qui buggent souvent, l'IA aux fraises, des bugs d'affichage (bâtiments à moitié chargés)...C'est un bon jeu mais loin d'être exceptionnel.Alors d'où vient mon 0 dans ma note ? C'est tout simplement une note sanction contre Sony :- Pour la communication mensongère encore pire que TLOU2. Autant changer un perso par un autre (Joel remplacé par Jesse dans une cinématique), c'était lourdingue mais compréhensible pour éviter les spoils, autant là sur Horizon 2 c'est de la communication mensongère sur le contenu du jeu
- Pour la politique tarifaire inadmissible (patch next-gen gratuit puis payant, puis à nouveau gratuit et au final dans le PS Store on n'a pas le choix si on a une PS5, faut payer 80e et pas 70e). La concurrence est à des années lumière devant Sony sur cet aspect, c'est juste honteux.
- Pour l'aspect 1.5 du jeu, pas assez de nouveautés.
- Pour réduire l'impact de tous les fanboy qui mettent 20/20 au jeu sans y avoir vraiment joué",FogbidenWest,HIGH
Horizon : Forbidden West,"Quel jeu ennuyeux, j'ai l'impression de jouer a une simulation d'aventure dans la jungle...tout parait fake et sans vie malgré la da qui reste agréable.quelque problème techniquement et pas mal de bug.
le scénario et les personnages sont des plus inintéressant je n'ai pas réussi à aller jusqu'au bout et le jeu est deja sur le boncoin.Vivement Elden ring",Saithpgm,HIGH
Horizon : Forbidden West,"Décevant comme le premier, je n'ai pas accroché.
Je ne mettrai pas une meilleure note car le jeu est sorti bugé, c'est difficile pour un jeu aussi cher.
Et créer de la confusion entre deux versions qui n'ont comme différence que le prix c'est fort.",Creeps642,HIGH
Horizon : Forbidden West,une escroquerie ne vous fier pas à l'avis de jeu video qui donne seulement un 18 au goty de l'année elden ring..je met la note de 1 pcq le jeu est plus beau que les jeu ubisoft / sinon vous acheter n'importe quel ac / far cry / watch dog vous avez le même jeu avec un meilleur gameplay / scenario / quete secondaire juste moin beauhonnetement déçu,bahddadju,HIGH
Horizon : Forbidden West,"Sacrée déception... Le jeu est magnifique, nous sommes tous d'accord avec ça, les combats sont super dynamiques, comme ceux du premier opus. Mais alors le scénario, les dialogues, le charisme des personnages, c'est vraiment pas bon de ce côté là... Et je ne parle pas des bugs, omniprésents et gênants la progression du jeu. Le jeu a été survendu et ne mérite vraiment pas tous les éloges qu'il a obtenu.",Huruk_an,HIGH
Call of Duty : Vanguard,"Ils ont mis le multi en accès gratuit. J'ai essayé ce matin et je sais pas par quoi commencer tellement tout est éclaté.En recherche et destruction, tu vois quand l'ennemi diffuse... vraiment incroyable ce truc. T'as des annonces pour tout.
Les graphismes sont horribles. La maniabilité est aux fraises. Les portes destructibles sont un véritable enfer à preshotLe ttk est comme dans le hardcore. Vu que le ttk est faible, on se croirait en cdl tellement ça bouge pas.Les spawn de bombe sont éclatés.
Sur xsx t'es en nat modéré et tu peux rien y faire pour l'instant. Du coup t'es obligé d'activer le crossplay sinon tu trouves personne.J'ai mis le crossplay, première game en snd, un cheaterLes serveurs en mousse. Bref j'ai joué 30mn j'ai direct desinstallé. C'est une honte de sortir ça.",Herrmeister,HIGH
Call of Duty : Vanguard,Nul comme chaque année y'a littéralement 0 point positif au jeu même et vu les merdes qui tournent autour d'activision ça ne m'étonne pas bref arrêtez d'engraisser financièrement des types comme le pdg d'activision qui vous refourguent des jeux de merde à 60 euros et chient allègrement sur leurs employés et leurs joueurs,2m10MaisPetit,HIGH
Call of Duty : Vanguard,Nul comme chaque année y'a littéralement 0 point positif au jeu même bf2042 est meilleur et vu les merdes qui tournent autour d'activision ça ne m'étonne pas bref arrêtez d'engraisser financièrement des types comme le pdg d'activision qui vous refourguent des jeux de merde à 60 euros et chient allègrement sur leurs employés et leurs joueurs,1m54MaisGrand,HIGH
Call of Duty : Vanguard,"C'est un jeu pour les boomer les mecs, faut ouvrir les yeux la !!! Y'a rien a sauver la, ni l'histoire le gameplay ni rien du tout. C'est juste une pauvre pompe a cash sans interet.",Ygoo,HIGH
Call of Duty : Vanguard,Nul comme chaque année y'a littéralement 0 point positif au jeu même bf2042 est meilleur et vu les merdes qui tournent autour d'activision ça ne m'étonne pas bref arrêtez d'engraisser financièrement des types comme le pdg d'activision qui vous refourguent des jeux de merde à 60 euros et chient allègrement sur leurs employés et leurs joueurs....,Laloula22,HIGH
